disasterNumber,incidentType,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,hash,lastRefresh,declarationDate,title,incidentBeginDate,incidentEndDate
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60693.0,1.0,2752.0,1.0,2752.0,0.0,1.0,0.0,0.0,0.0,1.0,1998.0,1998.0,0.0,0.0,1.0,0.0,0.0,0.0,fc510c14175d5cd4d3c9964c63e2f3db,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60631.0,71.0,1736.0,71.0,123273.0,5.0,66.0,0.0,0.0,0.0,63.0,103906.0,102070.0,0.0,1836.0,63.0,0.0,0.0,0.0,1ed5fb820c8e3be90464679105d3d3d1,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60639.0,1.0,10149.0,1.0,10149.0,0.0,0.0,1.0,0.0,0.0,1.0,8287.0,8287.0,0.0,0.0,1.0,0.0,0.0,0.0,26386687490d6605e28e4ebd74574ef9,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60620.0,5.0,2079.0,4898.0,10181855.0,217.0,4.0,23.0,2.0,1.0,4351.0,10732092.0,8595375.0,1525967.0,610750.0,4.0,66.0,18.0,4.0,8199ff86b584a18d05ac8f72508e399f,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60642.0,29.0,3559.0,23.0,81858.0,4.0,16.0,3.0,0.0,0.0,12.0,69956.0,62044.0,1806.0,6106.0,9.0,3.0,0.0,0.0,ec27544206fc695daaa458086100b72f,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60654.0,1.0,264.0,1.0,264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a7be5ff6929719ea609f36acbb988f9c,2014-12-12T01:20:24 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60608.0,14.0,2429.0,14.0,34010.0,2.0,11.0,1.0,0.0,0.0,8.0,28986.0,26778.0,2008.0,200.0,7.0,1.0,0.0,0.0,2e9c5830c7a7712df14da2e08288a756,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60642.0,2.0,958.0,2.0,1915.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83a0e89965668312350e4da49b0090a6,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60655.0,36.0,761.0,36.0,27411.0,7.0,29.0,0.0,0.0,0.0,23.0,21198.0,20998.0,0.0,200.0,23.0,0.0,0.0,0.0,337748e5fd974840b15bb46ca9a41d6d,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60631.0,279.0,2269.0,269.0,610342.0,12.0,257.0,0.0,0.0,0.0,220.0,490918.0,461312.0,12998.0,16608.0,219.0,1.0,0.0,0.0,fab0b591181fc5b7fb414fea91aec552,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60620.0,1.0,1306.0,1110.0,1449338.0,209.0,894.0,6.0,1.0,0.0,707.0,1302916.0,1087843.0,122836.0,92237.0,698.0,7.0,2.0,0.0,6c320346437326a975543db6f6877288,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60633.0,75.0,1285.0,74.0,95090.0,11.0,62.0,1.0,0.0,0.0,45.0,84420.0,71355.0,9600.0,3465.0,44.0,1.0,0.0,0.0,6757bc61fe57d2a5356dd3183bb18d8c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60644.0,249.0,1387.0,232.0,321812.0,26.0,206.0,0.0,0.0,0.0,163.0,342601.0,245384.0,65811.0,31406.0,161.0,1.0,1.0,1.0,e443ced36d8cc8a3b15009920f0e644b,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60612.0,68.0,1440.0,65.0,93581.0,15.0,49.0,1.0,0.0,0.0,38.0,100560.0,72959.0,21430.0,6171.0,36.0,2.0,0.0,0.0,ddd081e9a5ed054e9b76f52dde7f683d,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60659.0,35.0,1783.0,35.0,62408.0,4.0,30.0,1.0,0.0,0.0,25.0,58239.0,50504.0,6570.0,1165.0,24.0,1.0,0.0,0.0,fd93d157177b263577ce5000d00908ef,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60622.0,7.0,706.0,7.0,4944.0,3.0,4.0,0.0,0.0,0.0,3.0,5484.0,3476.0,2008.0,0.0,3.0,0.0,0.0,0.0,1281a5d46f3219722e0508b19d526fd1,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60624.0,152.0,1176.0,134.0,157587.0,33.0,101.0,0.0,0.0,0.0,68.0,120291.0,113192.0,0.0,7100.0,68.0,0.0,0.0,0.0,561dd65de1b4d0fc043043b7885739ca,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60686.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972b5cc612583a894735e5dc354f2621,2014-11-20T15:22:03 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60614.0,3.0,2252.0,3.0,6756.0,0.0,3.0,0.0,0.0,0.0,2.0,5042.0,4792.0,0.0,250.0,2.0,0.0,0.0,0.0,c9b3bcb5949fe3ad237fa52fae4a5871,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60646.0,58.0,1699.0,55.0,93466.0,7.0,48.0,0.0,0.0,0.0,41.0,87413.0,74559.0,10274.0,2580.0,41.0,0.0,0.0,0.0,1e2320c03b7809db5ae6c0ce924da0bd,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60636.0,585.0,1239.0,561.0,695260.0,96.0,461.0,4.0,0.0,0.0,354.0,650683.0,507563.0,76693.0,66427.0,348.0,6.0,0.0,0.0,b718ab3887f787c3af3c178fb1ea0248,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60616.0,10.0,1941.0,10.0,19409.0,3.0,7.0,0.0,0.0,0.0,5.0,13115.0,10472.0,2008.0,635.0,5.0,0.0,0.0,0.0,2581ce56d3448fe2d927e40594a6b93c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60626.0,8.0,765.0,8.0,6122.0,1.0,7.0,0.0,0.0,0.0,5.0,4146.0,4146.0,0.0,0.0,5.0,0.0,0.0,0.0,347339e2b794177f6fcdbb1483373d82,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60638.0,50.0,1355.0,49.0,66410.0,7.0,42.0,0.0,0.0,0.0,31.0,73716.0,57664.0,14173.0,1878.0,31.0,0.0,0.0,0.0,b6f3fdb603e5468e9714922c68ef4567,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60649.0,554.0,1770.0,523.0,925755.0,59.0,459.0,5.0,0.0,0.0,379.0,844534.0,711839.0,101532.0,31163.0,371.0,8.0,0.0,0.0,bb76d28a9b9c07507119dfcd25c1ac9e,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60827.0,33.0,1081.0,33.0,35658.0,7.0,26.0,0.0,0.0,0.0,19.0,29635.0,28173.0,0.0,1462.0,19.0,0.0,0.0,0.0,2d6f0bef848a0c25fc7adfe469d58aed,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60605.0,1.0,869.0,1.0,869.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a289ef94741f591864371a933b02a94c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60618.0,8.0,1532.0,8.0,12255.0,1.0,7.0,0.0,0.0,0.0,3.0,7403.0,6413.0,0.0,990.0,3.0,0.0,0.0,0.0,634e8f853758681c5e5d97ca81b15d99,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60629.0,309.0,1058.0,288.0,304672.0,65.0,221.0,2.0,0.0,0.0,172.0,289512.0,228821.0,48910.0,11781.0,171.0,0.0,1.0,1.0,d58d0c0f1bb83c714fcffc84404fec1c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60652.0,530.0,865.0,496.0,429078.0,91.0,405.0,0.0,0.0,0.0,277.0,374073.0,302402.0,54953.0,16718.0,275.0,2.0,0.0,0.0,e3fd88b6e6ee35570da1935f0fd1f580,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60640.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11c4931b2141d34cf503731803942fe3,2014-11-20T15:22:03 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60609.0,197.0,1596.0,186.0,296881.0,40.0,142.0,4.0,0.0,0.0,111.0,302575.0,221413.0,56056.0,25106.0,104.0,7.0,0.0,0.0,b888ebb97193903128e46029bb98aa14,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60632.0,12.0,1318.0,12.0,15821.0,0.0,12.0,0.0,0.0,0.0,10.0,13810.0,11718.0,1788.0,304.0,10.0,0.0,0.0,0.0,c35da60e5ab669a6b6702b784a18d13e,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60643.0,974.0,1143.0,923.0,1054703.0,149.0,769.0,5.0,0.0,0.0,593.0,966251.0,821481.0,78489.0,66280.0,586.0,7.0,0.0,0.0,f9a0bc6c514d49f968272d022ff6f567,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60621.0,300.0,1250.0,279.0,348788.0,57.0,220.0,2.0,0.0,0.0,169.0,354743.0,257834.0,65415.0,31493.0,165.0,3.0,1.0,1.0,e1ef8d3245211ca58e85d3412a530c59,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60656.0,53.0,1308.0,51.0,66731.0,3.0,48.0,0.0,0.0,0.0,39.0,60128.0,56921.0,1788.0,1419.0,39.0,0.0,0.0,0.0,c39a0e0c6a12221cb8ab796393de1cfd,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60615.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bc37bf959fb2bab8f3453978652fc73f,2014-11-20T15:22:03 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60623.0,110.0,1547.0,102.0,157770.0,19.0,83.0,0.0,0.0,0.0,64.0,135433.0,113622.0,10146.0,11665.0,64.0,0.0,0.0,0.0,5b272e481ecccb8ce379ccdb63572f1f,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60634.0,62.0,1771.0,57.0,100944.0,4.0,53.0,0.0,0.0,0.0,45.0,92728.0,83663.0,4462.0,4603.0,45.0,0.0,0.0,0.0,a70cda6dced7eed066067613e0125af1,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60660.0,2.0,1620.0,2.0,3239.0,0.0,2.0,0.0,0.0,0.0,2.0,3164.0,3164.0,0.0,0.0,2.0,0.0,0.0,0.0,e8a1fac0a560487153c34bb5c65ce846,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60613.0,2.0,4734.0,2.0,9468.0,0.0,2.0,0.0,0.0,0.0,1.0,10408.0,8400.0,2008.0,0.0,0.0,1.0,0.0,0.0,bbcd130f5a5ea7bccdeb3b3e7c40008c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60645.0,28.0,1661.0,28.0,46514.0,4.0,24.0,0.0,0.0,0.0,23.0,45484.0,41175.0,2774.0,1535.0,23.0,0.0,0.0,0.0,6566389fd2b6007627cc73522631fbde,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60637.0,236.0,1363.0,216.0,294431.0,34.0,179.0,3.0,0.0,0.0,130.0,243280.0,205128.0,19524.0,18628.0,128.0,2.0,0.0,0.0,0883981c457c55dabde2105c75205f2d,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60615.0,61.0,1922.0,58.0,111469.0,8.0,48.0,2.0,0.0,0.0,38.0,110329.0,82284.0,22405.0,5639.0,35.0,2.0,1.0,0.0,b96c98e9f439ca36e1830c6c2395a3b0,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60707.0,53.0,755.0,51.0,38517.0,7.0,44.0,0.0,0.0,0.0,18.0,20081.0,18073.0,2008.0,0.0,18.0,0.0,0.0,0.0,26de9fb947461407ee5872d1aa42bdd9,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60647.0,12.0,1556.0,12.0,18672.0,2.0,10.0,0.0,0.0,0.0,8.0,16019.0,14689.0,0.0,1330.0,8.0,0.0,0.0,0.0,9aeb4539d8f05467130dc53bf1b16417,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60625.0,217.0,6478.0,200.0,1295688.0,22.0,143.0,27.0,4.0,4.0,165.0,1183453.0,1026107.0,81822.0,75524.0,135.0,24.0,6.0,3.0,4e8c2777807412a624cdeb22e6860152,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60479.0,1.0,2224.0,1.0,2224.0,0.0,1.0,0.0,0.0,0.0,1.0,1729.0,1729.0,0.0,0.0,1.0,0.0,0.0,0.0,d1719b519a7aacec0b872bf04f84638e,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60617.0,2.0,1462.0,1972.0,2883054.0,181.0,1.0,4.0,1.0,0.0,1519.0,2656598.0,2240934.0,247082.0,168582.0,1.0,10.0,1.0,0.0,de4db8c116db20a897ade2311f682337,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60628.0,1.0,1046.0,1609.0,1682700.0,308.0,1.0,1.0,1.0,0.0,1050.0,1719399.0,1293066.0,307618.0,118715.0,1.0,6.0,5.0,3.0,cd6796e9c7d5e8b602b7bce7380824c0,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60639.0,118.0,1462.0,107.0,156405.0,24.0,83.0,0.0,0.0,0.0,67.0,138802.0,117946.0,10146.0,10711.0,67.0,0.0,0.0,0.0,8fb99d22bd23341ef269ad27e7057e42,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60651.0,326.0,1448.0,310.0,448924.0,33.0,277.0,0.0,0.0,0.0,233.0,411260.0,338030.0,38366.0,34864.0,232.0,0.0,1.0,1.0,0239c772fc02e88829f37b08b6acd745,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60607.0,3.0,1900.0,3.0,5699.0,0.0,3.0,0.0,0.0,0.0,3.0,7707.0,5699.0,2008.0,0.0,3.0,0.0,0.0,0.0,ddfa64959cbb586107cf1ee0f63b83e1,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60619.0,1.0,1661.0,1689.0,2805437.0,191.0,1.0,13.0,0.0,0.0,1274.0,2707574.0,2230880.0,330713.0,145981.0,1.0,17.0,3.0,1.0,2b6bde6ad530a30076eb48de6b18d844,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60630.0,50.0,2033.0,50.0,101645.0,7.0,42.0,1.0,0.0,0.0,37.0,87304.0,82017.0,4562.0,725.0,37.0,0.0,0.0,0.0,7e7348348a5729a46a7e3af3f42b2a7a,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60641.0,20.0,1865.0,17.0,31699.0,3.0,14.0,0.0,0.0,0.0,11.0,25670.0,20978.0,0.0,4692.0,11.0,0.0,0.0,0.0,41803737c2925d1a0520301e876ff31e,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
1800.0,Severe Storm(s),IL,Cook (County),Chicago,60653.0,88.0,1370.0,77.0,105453.0,14.0,62.0,1.0,0.0,0.0,41.0,106825.0,68678.0,29626.0,8521.0,39.0,1.0,1.0,0.0,4b2c9b90d2734c8953063a6b34340a1c,2014-12-12T01:22:25 +00:00,2008-10-03T18:30:00 +00:00,SEVERE STORMS AND FLOODING,2008-09-13 08:00:00,2008-10-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60623.0,270.0,1666.0,249.0,414862.0,24.0,219.0,5.0,1.0,0.0,180.0,470184.0,322406.0,117125.0,30653.0,174.0,6.0,0.0,0.0,548b5e05e0b9f4c8cc498e4ac6d32bdf,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
