disasterNumber,incidentType,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,hash,lastRefresh,declarationDate,title,incidentBeginDate,incidentEndDate
4116.0,Flood,IL,Cook (County),Chicago,60652.0,1.0,1606.0,1039.0,1668397.0,23.0,1.0,1.0,0.0,0.0,883.0,1963569.0,1357235.0,508753.0,97581.0,868.0,14.0,1.0,0.0,8705828aae6c5f7b14f906ee50885429,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60607.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58cbca6d033c30ca0f14605dc7c42525,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60634.0,809.0,2301.0,757.0,1741955.0,24.0,725.0,8.0,0.0,0.0,666.0,1476441.0,1288759.0,121776.0,65906.0,658.0,8.0,0.0,0.0,220b893ae519141a49e3ba70c26eccbd,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60827.0,46.0,2198.0,41.0,90128.0,7.0,34.0,0.0,0.0,0.0,27.0,95482.0,73971.0,14249.0,7262.0,25.0,2.0,0.0,0.0,761dcb44853bc62a775a63b18891025a,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60618.0,95.0,2096.0,88.0,184465.0,10.0,75.0,3.0,0.0,0.0,72.0,169290.0,146041.0,8486.0,14763.0,68.0,4.0,0.0,0.0,67e44875d29199f68167b6647cb1623f,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60629.0,1.0,1496.0,1110.0,1660225.0,60.0,1.0,10.0,1.0,0.0,944.0,1707941.0,1265899.0,283508.0,158534.0,926.0,18.0,0.0,0.0,9098ce8ada16542612aa3ff145691e75,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60659.0,128.0,1982.0,116.0,229911.0,4.0,112.0,0.0,0.0,0.0,98.0,166211.0,152721.0,0.0,13490.0,98.0,0.0,0.0,0.0,df9f8e23da660fe451e380c42e5a7f29,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60613.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9121f395dbfd7715700a5e3024650699,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60640.0,3.0,1775.0,3.0,5326.0,1.0,2.0,0.0,0.0,0.0,1.0,7698.0,3062.0,2872.0,1764.0,1.0,0.0,0.0,0.0,7ea2df1c3b23f99609aef0cf6290a238,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60630.0,1.0,989.0,1.0,989.0,0.0,1.0,0.0,0.0,0.0,1.0,989.0,989.0,0.0,0.0,1.0,0.0,0.0,0.0,b3ac92c44743d5a370029ce0a080d6b5,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60645.0,120.0,1730.0,108.0,186802.0,3.0,105.0,0.0,0.0,0.0,90.0,140108.0,128940.0,0.0,11168.0,90.0,0.0,0.0,0.0,d6d5448a9efaebb24fab4d9bd0e1f975,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60614.0,2.0,444.0,2.0,888.0,1.0,1.0,0.0,0.0,0.0,1.0,888.0,888.0,0.0,0.0,1.0,0.0,0.0,0.0,9d8e7a27e456ca20029b1820f7ca1381,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60641.0,93.0,1819.0,84.0,152825.0,5.0,78.0,1.0,0.0,0.0,63.0,137796.0,101829.0,24002.0,11964.0,62.0,1.0,0.0,0.0,48898bb2e9c3dfe3eece6f7844fd600e,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60619.0,2.0,1680.0,2460.0,4132666.0,86.0,2.0,17.0,3.0,0.0,1995.0,4558587.0,3163514.0,1001500.0,393573.0,1.0,53.0,2.0,0.0,d70c9f9cf60552cd2a46edcf215e1edf,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60608.0,42.0,1563.0,40.0,62509.0,7.0,33.0,0.0,0.0,0.0,29.0,56761.0,50716.0,3562.0,2483.0,29.0,0.0,0.0,0.0,ccde5d4be5b6ea52a2aa5ebd77af9f11,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60636.0,1.0,1222.0,1193.0,1457693.0,90.0,1.0,2.0,0.0,0.0,898.0,1593074.0,1071812.0,350886.0,170375.0,888.0,9.0,1.0,0.0,78d5c709c7beafc98d1d861aa2aac08f,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60646.0,346.0,1658.0,317.0,525475.0,7.0,309.0,1.0,0.0,0.0,265.0,414374.0,379872.0,21690.0,12811.0,265.0,0.0,0.0,0.0,6f095b39f2a3f14388d859b5a4929763,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60624.0,368.0,1775.0,346.0,614250.0,29.0,310.0,7.0,0.0,0.0,279.0,662918.0,475515.0,120025.0,67378.0,269.0,9.0,1.0,0.0,51c38e361b2715d60e84193c0d1f1441,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60653.0,151.0,1180.0,142.0,167510.0,16.0,126.0,0.0,0.0,0.0,94.0,180011.0,123156.0,40777.0,16077.0,92.0,2.0,0.0,0.0,73d662ef7f4dabf21f2523c01c2eb613,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60617.0,1.0,1097.0,1.0,1097.0,0.0,1.0,0.0,0.0,0.0,1.0,568.0,568.0,0.0,0.0,1.0,0.0,0.0,0.0,2ef18c03bd64893fa792d160ad10c4ed,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60630.0,439.0,1980.0,391.0,774230.0,19.0,370.0,2.0,0.0,0.0,335.0,622494.0,538560.0,64060.0,19873.0,334.0,1.0,0.0,0.0,d84a83ec7cd96292cdde96705f262201,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60660.0,7.0,1051.0,6.0,6305.0,2.0,4.0,0.0,0.0,0.0,1.0,840.0,840.0,0.0,0.0,1.0,0.0,0.0,0.0,8f74b0ae7c28f3463602d153cb5fb02e,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60290.0,3.0,1186.0,3.0,3559.0,0.0,3.0,0.0,0.0,0.0,3.0,3264.0,2302.0,0.0,962.0,3.0,0.0,0.0,0.0,882236c1c595101b4cd2b099b62f1a04,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60632.0,195.0,2248.0,189.0,424918.0,17.0,167.0,5.0,0.0,0.0,149.0,429948.0,330812.0,57652.0,41484.0,143.0,5.0,1.0,0.0,392a7a681df028e64035a376a05a6836,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60707.0,138.0,1543.0,131.0,202147.0,5.0,125.0,1.0,0.0,0.0,113.0,203481.0,165426.0,23748.0,14307.0,111.0,2.0,0.0,0.0,813a84710b38be2f64558c80ec6f8e31,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60610.0,1.0,1157.0,1.0,1157.0,0.0,1.0,0.0,0.0,0.0,1.0,2787.0,1097.0,1630.0,60.0,1.0,0.0,0.0,0.0,cc178c35e4772990151d09f9295c2631,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60638.0,192.0,1323.0,178.0,235484.0,9.0,169.0,0.0,0.0,0.0,141.0,214911.0,175977.0,16820.0,22114.0,140.0,1.0,0.0,0.0,577fe854b84aefdb91dceb765c8eab42,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60616.0,27.0,1180.0,23.0,27129.0,1.0,22.0,0.0,0.0,0.0,18.0,29536.0,21490.0,7654.0,392.0,18.0,0.0,0.0,0.0,afe73659549c3acb83f425014cd113ff,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60643.0,1.0,1540.0,1859.0,2862456.0,67.0,1.0,6.0,0.0,0.0,1553.0,3146237.0,2331307.0,648395.0,166535.0,1.0,25.0,0.0,0.0,85286ee2ac09c4ca36bd4f657567900a,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60626.0,21.0,2076.0,20.0,41522.0,1.0,19.0,0.0,0.0,0.0,15.0,34208.0,31029.0,0.0,3179.0,15.0,0.0,0.0,0.0,ccc07f0446036f68e14b6c3d58fa7fb8,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60656.0,362.0,1858.0,334.0,620510.0,6.0,327.0,1.0,0.0,0.0,279.0,510616.0,444325.0,43067.0,23223.0,279.0,0.0,0.0,0.0,37e01c0fbc9f4560902bfcfdec053856,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60621.0,536.0,1220.0,506.0,617453.0,44.0,459.0,3.0,0.0,0.0,347.0,698765.0,485649.0,159978.0,53138.0,336.0,10.0,1.0,0.0,c55bfbb6092777054e1972a58c2f92b0,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60649.0,409.0,823.0,376.0,309379.0,54.0,320.0,1.0,1.0,0.0,204.0,349960.0,228760.0,107057.0,14143.0,198.0,5.0,1.0,1.0,94cb820afa37b6bbb53b0babf6f076ee,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60612.0,137.0,2115.0,127.0,268640.0,10.0,113.0,4.0,0.0,0.0,107.0,275524.0,191081.0,39260.0,45183.0,102.0,5.0,0.0,0.0,47340197384a7b3e2d6da5672b06133a,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60639.0,398.0,2169.0,380.0,824256.0,21.0,353.0,6.0,0.0,0.0,311.0,747531.0,576583.0,72254.0,98695.0,302.0,9.0,0.0,0.0,0d66ed2bc87c612ddea69c16957feba2,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60624.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8dd09b610dad231ef2b54bf9824782e7,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60605.0,3.0,899.0,3.0,2698.0,0.0,3.0,0.0,0.0,0.0,1.0,150.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,067f0a285b509ed3f13fb1640ec5da64,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60633.0,148.0,2510.0,137.0,343886.0,6.0,128.0,1.0,2.0,0.0,117.0,368529.0,274107.0,77745.0,16677.0,113.0,3.0,1.0,0.0,50aef368c3c13032a047947381da1c9a,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60803.0,1.0,521.0,1.0,521.0,0.0,1.0,0.0,0.0,0.0,1.0,521.0,521.0,0.0,0.0,1.0,0.0,0.0,0.0,d362ec12c3a3effa17d886f9c8240ce1,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60628.0,3.0,1313.0,3213.0,4217190.0,86.0,3.0,4.0,0.0,0.0,2623.0,4563227.0,3172432.0,1025934.0,364860.0,2.0,26.0,3.0,1.0,179a02e9361ca3aa4379cb4015a1597d,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60657.0,3.0,269.0,3.0,807.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7ecd3e94f725075c187b5ac062e63260,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60617.0,1.0,1331.0,1880.0,2502535.0,119.0,1.0,6.0,0.0,0.0,1363.0,2533646.0,1815392.0,496091.0,222163.0,1.0,17.0,2.0,0.0,cf1b5c63e35536f4a2c89eb5c71713a7,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60644.0,768.0,1630.0,729.0,1188583.0,36.0,680.0,11.0,2.0,0.0,598.0,1303082.0,912629.0,253099.0,137354.0,576.0,21.0,1.0,0.0,91943af972713fe6cf014fe2867b587d,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60615.0,72.0,1551.0,66.0,102381.0,8.0,57.0,1.0,0.0,0.0,40.0,104572.0,75392.0,21040.0,8140.0,38.0,2.0,0.0,0.0,37036a0785fc8862ba2331dcaf6f8590,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60622.0,10.0,2718.0,10.0,27182.0,2.0,7.0,1.0,0.0,0.0,8.0,15973.0,8017.0,7696.0,260.0,8.0,0.0,0.0,0.0,1564c5675c2732a03c43764e574bfbe9,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60651.0,1.0,1477.0,1009.0,1489819.0,63.0,941.0,5.0,0.0,0.0,763.0,1600416.0,1104296.0,326678.0,169442.0,751.0,11.0,1.0,0.0,f6c18239b3fcc93223797f6fed4c3bcc,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60647.0,55.0,2433.0,46.0,111910.0,3.0,41.0,2.0,0.0,0.0,38.0,103153.0,84489.0,11652.0,7013.0,36.0,2.0,0.0,0.0,38944421115d57c55b76ebd4bd7d9fa3,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60644.0,1.0,478.0,1.0,478.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cca91ffbd1ed75d452809322f79ca435,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60631.0,476.0,1767.0,446.0,787885.0,18.0,427.0,1.0,0.0,0.0,357.0,620308.0,542313.0,47200.0,30794.0,355.0,2.0,0.0,0.0,982ad9cc1d478354f6e7c31d3ae68b53,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60625.0,160.0,3877.0,147.0,569941.0,9.0,124.0,13.0,1.0,0.0,116.0,383503.0,323865.0,23264.0,36374.0,109.0,7.0,0.0,0.0,b71094352bc5e63be11cb6322397947d,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60678.0,1.0,510.0,1.0,510.0,0.0,1.0,0.0,0.0,0.0,1.0,510.0,510.0,0.0,0.0,1.0,0.0,0.0,0.0,ba44074972fa362deec4e595de2b70bc,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60609.0,346.0,1810.0,325.0,588331.0,37.0,284.0,4.0,0.0,0.0,249.0,611026.0,416164.0,124111.0,70751.0,243.0,5.0,1.0,0.0,b92942d03650f96c997fd14ebba200e1,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60637.0,340.0,1334.0,318.0,424205.0,26.0,290.0,2.0,0.0,0.0,222.0,498667.0,301316.0,157898.0,39453.0,211.0,10.0,1.0,0.0,a3fba96bddc291e886d83516dfb15bf3,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60620.0,2.0,1294.0,2515.0,3255402.0,105.0,2.0,5.0,1.0,0.0,1884.0,3403692.0,2445121.0,690500.0,268071.0,1.0,22.0,3.0,0.0,5116886f37c232cfe402b37aa9f22b6d,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60655.0,188.0,1326.0,179.0,237347.0,7.0,172.0,0.0,0.0,0.0,150.0,241569.0,204305.0,33848.0,3417.0,149.0,1.0,0.0,0.0,cd0ac480f826233f626d1c31ef764b69,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
4116.0,Flood,IL,Cook (County),Chicago,60642.0,6.0,2779.0,5.0,13896.0,1.0,4.0,0.0,0.0,0.0,3.0,12012.0,10031.0,0.0,1981.0,3.0,0.0,0.0,0.0,561a2c5262acbaa9108c43fb9f2849cf,2015-03-02T18:42:25 +00:00,2013-05-10T18:15:00 +00:00,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2013-04-16 09:37:00,2013-05-05T00:00:00 +00:00
1729.0,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-25T20:40:00 +00:00,SEVERE STORMS AND FLOODING,2007-08-20 15:30:00,2007-08-31T00:00:00 +00:00
