disasterNumber,incidentType,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,hash,lastRefresh,declarationDate,title,incidentBeginDate,incidentEndDate
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60605.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,adc6887f7862568b73e3c27437f3d39a,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60636.0,4792.0,3.0,1.0,17.0,4629.0,3500.0,11002316.68,4505.0,2761.0,9174627.86,3682.0,1910.0,1827688.82,dc0b65138e768506679a13e9384d882f,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60617.0,4.0,0.0,4.0,0.0,4.0,3.0,7859.0,4.0,2.0,5944.1,3.0,2.0,1914.9,ebe610ec7cf31e8d0b4fa8b56c5f90c1,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60628.0,1.0,0.0,1.0,0.0,1.0,1.0,7203.55,1.0,1.0,7203.55,1.0,0.0,0.0,d6f0b99518831de65b1e9feb82e5e70a,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60649.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,a8a116cefa33f646c05b70d0e31ad13f,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60604.0,2.0,0.0,2.0,0.0,2.0,2.0,4079.29,2.0,2.0,4079.29,2.0,0.0,0.0,ece11766c75efffc71a8d9aa529eaad1,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60614.0,24.0,11.0,13.0,0.0,22.0,12.0,36930.75,20.0,12.0,34883.19,17.0,5.0,2047.56,62ea7c45b2a7906c9a7091599ca7c553,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60624.0,2799.0,2.0,726.0,7.0,2655.0,1889.0,7565340.95,2553.0,1445.0,5678201.14,2157.0,1169.0,1887139.81,0329218713f71d8b424cd00b39bccfcc,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60634.0,518.0,264.0,251.0,3.0,502.0,400.0,1144811.46,498.0,378.0,1008595.7,338.0,107.0,136215.76,bb576ae9f6b6380f4b19333a3a2d0757,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60642.0,51.0,34.0,17.0,0.0,44.0,18.0,84161.18,40.0,15.0,69720.34,37.0,8.0,14440.84,6a49ddcc691d58584099f56f11d03681,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60654.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0c8be0a7fd80aaf2a782a7f514cce05e,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60684.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218ee65295127b7bd9119e0c1ae836e7,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,66039.0,1.0,0.0,1.0,0.0,1.0,1.0,3357.96,1.0,1.0,3357.96,1.0,0.0,0.0,2c9f3e2b6eb88551efb827c34258af74,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60624.0,1.0,0.0,1.0,0.0,1.0,1.0,1156.55,1.0,0.0,0.0,1.0,1.0,1156.55,74980fa5cb7cd421a968befccf94fa01,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60643.0,1.0,0.0,1.0,0.0,1.0,1.0,589.86,1.0,1.0,589.86,0.0,0.0,0.0,007109f400bf5d246fc2b981363eb437,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60644.0,3571.0,2.0,969.0,8.0,3447.0,2710.0,10257860.82,3331.0,2130.0,7887613.82,2821.0,1613.0,2370247.0,e9fcd9c5f018f4679b37f7d1d99d648a,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60693.0,1.0,1.0,0.0,0.0,1.0,1.0,1998.16,1.0,1.0,1998.16,0.0,0.0,0.0,77ee669c0e118f8422b612d6396a9162,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60656.0,47.0,16.0,31.0,0.0,45.0,30.0,57866.99,43.0,30.0,57866.99,28.0,0.0,0.0,0b59f0f95b9a327064838699290f08de,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60639.0,1.0,1.0,0.0,0.0,1.0,1.0,6082.63,1.0,0.0,0.0,1.0,1.0,6082.63,1a83c7cf1ea3823e37f176df180c30a8,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60652.0,1.0,0.0,1.0,0.0,1.0,1.0,2124.12,1.0,1.0,1779.69,1.0,1.0,344.43,2fc88f22ff79cd8e7cf69de50887718d,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60623.0,1.0,0.0,1.0,0.0,1.0,1.0,6903.83,1.0,1.0,5671.36,1.0,1.0,1232.47,a387c79345060b54ae27e5ababb82c2f,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60646.0,51.0,19.0,31.0,1.0,50.0,43.0,99131.41,50.0,43.0,98013.44,33.0,2.0,1117.97,6714a4814c0725c4ad4eaf9f2f7a8e84,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60658.0,1.0,0.0,1.0,0.0,1.0,1.0,479.42,1.0,0.0,0.0,1.0,1.0,479.42,8142fa470cf323f57dce348690d13db5,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60714.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49e85d307df50d683cb6f5bda6e91d31,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60628.0,1.0,0.0,1.0,0.0,1.0,1.0,1539.3,1.0,1.0,1539.3,1.0,0.0,0.0,b65cb19e55abdc5f7439dd771a00a4bd,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60620.0,1.0,0.0,1.0,0.0,1.0,1.0,1733.73,1.0,1.0,1733.73,1.0,0.0,0.0,91a20de88c9b46240419c7bd1b02f560,2014-11-23T02:46:29 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60649.0,1769.0,1.0,585.0,5.0,1713.0,1291.0,4129484.71,1663.0,1090.0,3572284.57,1255.0,473.0,557200.14,8a38ef0fa19cab17e2efd6e8f85e5c38,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60660.0,14.0,8.0,6.0,0.0,14.0,7.0,31378.76,13.0,6.0,24354.58,13.0,5.0,7024.18,227c6cea9cbd2e15d866cfe75fe1b8b7,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60805.0,2.0,0.0,2.0,0.0,2.0,2.0,2096.76,2.0,2.0,2096.76,2.0,0.0,0.0,5bd26b28cede279c6d9a9b5b14208903,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60639.0,1.0,0.0,1.0,0.0,1.0,1.0,227.28,1.0,1.0,227.28,1.0,0.0,0.0,8ef00c5ffbef66f77a938ca4c06364a2,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60623.0,1.0,0.0,1.0,0.0,1.0,1.0,2484.0,1.0,1.0,2484.0,1.0,0.0,0.0,207c0d0685bd9772c149a3eaafd3b489,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60643.0,1.0,0.0,1.0,0.0,1.0,1.0,1434.85,1.0,1.0,1434.85,1.0,0.0,0.0,c31ba88c7e210226579e40bc388155e9,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60652.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497e68a35ce8f8a4c56e5e690aea302,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60639.0,1.0,0.0,1.0,0.0,1.0,1.0,8287.49,1.0,1.0,8287.49,1.0,0.0,0.0,ba6d2b109cf28a753bdefefd83c80bb7,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60652.0,2560.0,1.0,1.0,7.0,2491.0,2063.0,4777407.62,2464.0,1942.0,4317927.25,1581.0,552.0,459480.37,6bb6dca19c12c20f9aec3df8a6d8b909,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60651.0,1.0,0.0,1.0,0.0,1.0,1.0,8532.48,1.0,1.0,4039.07,1.0,1.0,4493.41,37ccd72b5245056a0cc6f4cd07f9e11f,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60673.0,1.0,1.0,0.0,0.0,1.0,1.0,10000.83,1.0,1.0,9082.85,1.0,1.0,917.98,7e2fe24afa012739546e37ad8ef20baf,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,66017.0,1.0,0.0,1.0,0.0,1.0,1.0,2115.75,1.0,1.0,1882.0,1.0,1.0,233.75,f816a0b9111c977cf1815b552b936c21,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60641.0,632.0,379.0,252.0,1.0,606.0,448.0,1547778.6,596.0,413.0,1292176.42,438.0,170.0,255602.18,759f1044e5325d550b67a8a63ecbfd35,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60653.0,738.0,449.0,280.0,9.0,710.0,532.0,1901777.25,692.0,382.0,1459909.67,546.0,279.0,441867.58,72526d00dad2bfba67a41952c1900463,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60678.0,1.0,1.0,0.0,0.0,1.0,1.0,2927.42,1.0,1.0,2468.42,1.0,1.0,459.0,fdd5b2537d6cb9179f216bd9d93787e0,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,66019.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,ef5aa27917e4cc21fb02636c1cb1089f,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60620.0,1.0,0.0,1.0,0.0,1.0,1.0,511.4,1.0,1.0,511.4,1.0,0.0,0.0,2989681800d2aa9d2b9838a1fc84a306,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60620.0,1.0,0.0,1.0,0.0,1.0,1.0,592.67,1.0,1.0,592.67,1.0,0.0,0.0,c15340d096d5a4cdd0fc19169923d976,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60623.0,1.0,0.0,1.0,0.0,1.0,1.0,3611.54,1.0,1.0,2030.0,1.0,1.0,1581.54,30c77f9b8d2e63506327046f81d8e08c,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60643.0,4224.0,2.0,1.0,15.0,4122.0,3100.0,8131321.3,4045.0,2715.0,7249759.05,2996.0,1088.0,881562.25,983225029f82552f2584016bd9aa3657,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60655.0,1361.0,391.0,961.0,9.0,1334.0,1157.0,2025706.6,1326.0,1149.0,2001398.98,878.0,58.0,24307.62,c51aa328709b2df93305419af9c63904,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60689.0,1.0,1.0,0.0,0.0,1.0,1.0,2924.1,1.0,1.0,2465.1,1.0,1.0,459.0,70f3bcaec5b4eadec93c57c4f518eba6,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,69619.0,1.0,0.0,1.0,0.0,1.0,1.0,931.0,1.0,1.0,931.0,1.0,0.0,0.0,96e872881ffb84e571b450b3e7d79f1b,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60644.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,c0a8de1647d74aed223374ead6d20a25,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60618.0,1.0,0.0,1.0,0.0,1.0,1.0,1172.34,1.0,1.0,972.35,1.0,1.0,199.99,9ad14ea08f54845e222ffb2e3d7f8ea5,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60645.0,46.0,25.0,21.0,0.0,41.0,27.0,79832.4,38.0,25.0,69510.43,36.0,7.0,10321.97,38f22a0b21890d73ead4060f16466d73,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60657.0,6.0,1.0,5.0,0.0,5.0,3.0,10364.27,5.0,3.0,9714.61,5.0,1.0,649.66,7c8b6387c95d4e489a3db7b4df9c0fda,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60707.0,498.0,280.0,215.0,3.0,485.0,421.0,1357571.9,476.0,402.0,1194847.5,334.0,126.0,162724.4,8e0763f2834270718d4b96f386230c32,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60617.0,1.0,0.0,1.0,0.0,1.0,1.0,675.16,1.0,0.0,0.0,1.0,1.0,675.16,6500fa36c34cf4e701d6f4c07da0c73e,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60612.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,c98c3cb0496f9d61caea7c6a674e4c94,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60647.0,522.0,298.0,221.0,3.0,476.0,361.0,1198748.78,457.0,297.0,935852.18,376.0,162.0,262896.6,5c8fb876ed99ca369d51237f462cf7e7,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60659.0,29.0,15.0,14.0,0.0,28.0,18.0,66714.58,26.0,18.0,60090.23,22.0,4.0,6624.35,681792ea57098f06b40a71cf13245703,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60804.0,3.0,2.0,1.0,0.0,2.0,1.0,4534.48,2.0,1.0,4534.48,1.0,0.0,0.0,e1bf3e87cb9014332332ac9e8ff1a913,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60617.0,1.0,0.0,1.0,0.0,1.0,1.0,2256.35,1.0,1.0,2256.35,1.0,0.0,0.0,f0e5f72ba4bbbf2def5e6c2118eafb02,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60638.0,1.0,0.0,1.0,0.0,1.0,1.0,2908.81,1.0,1.0,2908.81,1.0,0.0,0.0,84cf0f507342b661a6d27fdfc6d4e745,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60651.0,5961.0,4.0,1.0,18.0,5731.0,4668.0,18901957.74,5599.0,3926.0,14565342.62,4491.0,2619.0,4336615.12,da669a6abaa964b7f67c17a731e2b541,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60663.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,599f710f28b42511b575031827c0db63,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60827.0,208.0,172.0,36.0,0.0,201.0,105.0,331124.72,192.0,56.0,258984.47,179.0,71.0,72140.25,698c54d64fcca5b4e04686d364a4c7b2,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60643.0,1.0,0.0,1.0,0.0,1.0,1.0,9209.8,1.0,1.0,9209.8,0.0,0.0,0.0,5c2175bbe492f6c3df0ce6e48d911082,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60628.0,2.0,0.0,2.0,0.0,2.0,2.0,3456.27,2.0,2.0,3456.27,2.0,0.0,0.0,86315bf36be8ffc3dd0d2a628577d8b8,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1935.0,Severe Storm(s),IL,Cook (County),Chicago,60644.0,1.0,0.0,1.0,0.0,1.0,1.0,1250.03,1.0,1.0,1250.03,0.0,0.0,0.0,f61f3461fa1ed3aba5c7c6bead436871,2014-11-23T02:46:30 +00:00,2010-08-19T14:00:00 +00:00,SEVERE STORMS AND FLOODING,2010-07-19 14:36:00,2010-08-07T11:00:00 +00:00
1729.0,,,,,,,,,,,,,,,,,,,,,2007-09-25T20:40:00 +00:00,SEVERE STORMS AND FLOODING,2007-08-20 15:30:00,2007-08-31T00:00:00 +00:00
